host_id,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365,total_review_activity,host_type,availability_type
13074730,Brooklyn,Flatbush,40.64503,-73.96027,Private room,55,1,0,0.0,1,0,0.0,Single Listing,Low Availability
2727797,Manhattan,Harlem,40.82629,-73.94785,Private room,50,5,0,0.0,1,0,0.0,Single Listing,Low Availability
3695865,Brooklyn,Williamsburg,40.71911,-73.95828,Entire home/apt,200,2,3,0.08,1,0,0.24,Single Listing,Low Availability
4025420,Manhattan,Greenwich Village,40.72875,-74.00169,Private room,110,4,1,0.03,2,0,0.03,Small Host,Low Availability
79114007,Manhattan,Chelsea,40.74122,-73.99963,Entire home/apt,325,2,47,1.3,1,0,61.1,Single Listing,Low Availability
30656620,Brooklyn,Crown Heights,40.66887,-73.95292,Private room,70,2,0,0.0,1,0,0.0,Single Listing,Low Availability
16696505,Brooklyn,South Slope,40.6638,-73.97935,Entire home/apt,180,5,2,0.07,1,0,0.14,Single Listing,Low Availability
34915405,Manhattan,Hell's Kitchen,40.76751,-73.98483,Entire home/apt,134,1,24,0.65,1,0,15.600000000000001,Single Listing,Low Availability
79141968,Manhattan,Harlem,40.81044,-73.94916,Entire home/apt,150,3,13,0.37,1,207,4.81,Single Listing,High Availability
26621764,Manhattan,Morningside Heights,40.80534,-73.96654,Private room,150,1,0,0.0,1,0,0.0,Single Listing,Low Availability
14607718,Brooklyn,Greenpoint,40.73005,-73.95807,Entire home/apt,200,2,58,1.71,1,257,99.17999999999999,Single Listing,High Availability
1316648,Brooklyn,Bedford-Stuyvesant,40.69119,-73.9601,Entire home/apt,110,4,7,0.2,1,0,1.4000000000000001,Single Listing,Low Availability
79167228,Brooklyn,Williamsburg,40.71666,-73.95447,Entire home/apt,105,5,11,0.3,1,0,3.3,Single Listing,Low Availability
28115515,Manhattan,Chelsea,40.74179,-73.99855,Entire home/apt,150,1,0,0.0,1,0,0.0,Single Listing,Low Availability
79176358,Brooklyn,Boerum Hill,40.68601,-73.98335,Entire home/apt,200,5,0,0.0,1,0,0.0,Single Listing,Low Availability
45381744,Manhattan,Upper West Side,40.79759,-73.96544,Entire home/apt,165,1,3,0.08,1,0,0.24,Single Listing,Low Availability
4110677,Manhattan,Harlem,40.8085,-73.94113,Private room,75,14,4,0.11,2,184,0.44,Small Host,High Availability
79258584,Brooklyn,Bedford-Stuyvesant,40.68006,-73.94115,Entire home/apt,104,5,115,3.13,1,182,359.95,Single Listing,High Availability
2486611,Manhattan,Financial District,40.70884,-74.00754,Entire home/apt,130,2,15,0.42,1,0,6.3,Single Listing,Low Availability
79268929,Manhattan,East Village,40.72383,-73.9839,Private room,130,1,4,0.11,1,0,0.44,Single Listing,Low Availability
35857384,Manhattan,Gramercy,40.73536,-73.98433,Entire home/apt,145,7,7,0.23,1,0,1.61,Single Listing,Low Availability
810050,Manhattan,Harlem,40.82633,-73.94459,Private room,60,1,1,0.03,1,157,0.03,Single Listing,Medium Availability
14798138,Queens,Cambria Heights,40.69061,-73.73917,Private room,40,5,1,0.03,1,179,0.03,Single Listing,Medium Availability
19096739,Manhattan,Harlem,40.82443,-73.95175,Private room,60,1,0,0.0,1,0,0.0,Single Listing,Low Availability
299090,Manhattan,East Harlem,40.80767,-73.93913,Entire home/apt,99,2,7,0.2,1,0,1.4000000000000001,Single Listing,Low Availability
79293619,Brooklyn,Bushwick,40.70381,-73.91922,Private room,75,2,0,0.0,1,0,0.0,Single Listing,Low Availability
79298323,Queens,Maspeth,40.73359,-73.89227,Private room,70,14,35,1.58,3,215,55.300000000000004,Small Host,High Availability
79305630,Brooklyn,Gravesend,40.59535,-73.98946,Entire home/apt,109,4,80,2.53,2,107,202.39999999999998,Small Host,Medium Availability
23684,Manhattan,Upper West Side,40.79774,-73.97274,Entire home/apt,250,3,5,0.15,1,23,0.75,Single Listing,Low Availability
4622157,Manhattan,Harlem,40.82438,-73.9502,Entire home/apt,129,4,4,0.11,1,0,0.44,Single Listing,Low Availability
4703687,Brooklyn,Greenpoint,40.72341,-73.93616,Entire home/apt,90,4,0,0.0,2,0,0.0,Small Host,Low Availability
88260,Manhattan,Lower East Side,40.71967,-73.98506,Entire home/apt,150,3,47,1.33,1,39,62.510000000000005,Single Listing,Medium Availability
5369934,Manhattan,East Village,40.72857,-73.9854,Entire home/apt,198,3,5,0.22,1,0,1.1,Single Listing,Low Availability
57340330,Brooklyn,Bushwick,40.68936,-73.90814,Private room,55,1,5,0.14,1,89,0.7000000000000001,Single Listing,Medium Availability
4278354,Manhattan,Harlem,40.80927,-73.9427,Private room,61,1,4,0.11,1,0,0.44,Single Listing,Low Availability
79340962,Queens,Astoria,40.76923,-73.91835,Entire home/apt,90,1,2,0.05,1,0,0.1,Single Listing,Low Availability
31252117,Manhattan,Harlem,40.80131,-73.9579,Private room,45,7,2,0.06,1,0,0.12,Single Listing,Low Availability
79341807,Queens,Arverne,40.59421,-73.80043,Entire home/apt,200,2,35,0.95,1,4,33.25,Single Listing,Low Availability
29342746,Brooklyn,Crown Heights,40.67477,-73.95313,Private room,60,2,1,0.07,1,0,0.07,Single Listing,Low Availability
75501075,Manhattan,Gramercy,40.73192,-73.98291,Entire home/apt,150,5,0,0.0,1,0,0.0,Single Listing,Low Availability
26929394,Brooklyn,Williamsburg,40.71503,-73.94733,Entire home/apt,125,3,2,0.08,1,0,0.16,Single Listing,Low Availability
30719074,Manhattan,Theater District,40.75927,-73.98592,Private room,80,7,0,0.0,1,0,0.0,Single Listing,Low Availability
51432814,Manhattan,East Harlem,40.7865,-73.94288,Private room,80,3,0,0.0,1,0,0.0,Single Listing,Low Availability
79373292,Brooklyn,Bushwick,40.68392,-73.90654,Private room,35,6,2,0.06,1,0,0.12,Single Listing,Low Availability
79373189,Queens,Long Island City,40.75726,-73.93555,Private room,40,1,113,3.17,2,57,358.21,Small Host,Medium Availability
8059211,Brooklyn,Bushwick,40.69828,-73.93206,Private room,120,1,0,0.0,1,0,0.0,Single Listing,Low Availability
15588105,Brooklyn,Windsor Terrace,40.64999,-73.97307,Entire home/apt,100,30,2,0.06,1,222,0.12,Single Listing,High Availability
4606955,Brooklyn,Clinton Hill,40.68552,-73.9609,Entire home/apt,259,6,4,0.11,1,7,0.44,Single Listing,Low Availability
4411751,Manhattan,Gramercy,40.73786,-73.98678,Entire home/apt,129,90,6,0.25,1,0,1.5,Single Listing,Low Availability
46370904,Brooklyn,Sunset Park,40.64569,-74.00784,Entire home/apt,89,10,3,0.09,1,1,0.27,Single Listing,Low Availability
3977023,Brooklyn,Carroll Gardens,40.6839,-73.99266,Private room,75,5,0,0.0,2,0,0.0,Small Host,Low Availability
182226,Brooklyn,Williamsburg,40.70845,-73.95397,Entire home/apt,135,7,9,0.25,1,7,2.25,Single Listing,Low Availability
79231531,Manhattan,Upper West Side,40.77778,-73.97795,Entire home/apt,200,4,1,0.03,1,0,0.03,Single Listing,Low Availability
79459633,Manhattan,Morningside Heights,40.80442,-73.96362,Private room,90,2,8,0.22,1,0,1.76,Single Listing,Low Availability
3988830,Brooklyn,South Slope,40.66658,-73.98117,Entire home/apt,200,3,1,0.03,1,3,0.03,Single Listing,Low Availability
22019073,Manhattan,Hell's Kitchen,40.75571,-73.99594,Private room,90,15,0,0.0,1,0,0.0,Single Listing,Low Availability
461413,Brooklyn,Greenpoint,40.73516,-73.95532,Entire home/apt,150,2,68,1.93,1,100,131.24,Single Listing,Medium Availability
8457214,Manhattan,Nolita,40.7224,-73.99604,Entire home/apt,110,1,2,0.05,2,0,0.1,Small Host,Low Availability
79479983,Manhattan,Upper East Side,40.78137,-73.95176,Entire home/apt,150,2,1,0.03,1,0,0.03,Single Listing,Low Availability
6214982,Manhattan,Greenwich Village,40.72948,-74.00153,Private room,115,2,4,0.11,1,0,0.44,Single Listing,Low Availability
29013448,Brooklyn,Prospect-Lefferts Gardens,40.65668,-73.95969,Private room,42,1,8,0.22,2,0,1.76,Small Host,Low Availability
56044722,Brooklyn,Williamsburg,40.70922,-73.94722,Private room,75,2,1,0.03,1,0,0.03,Single Listing,Low Availability
79488969,Manhattan,Upper West Side,40.77597,-73.98038,Entire home/apt,189,2,72,1.95,1,27,140.4,Single Listing,Low Availability
79492070,Manhattan,Harlem,40.82022,-73.95358,Entire home/apt,125,1,7,0.19,1,0,1.33,Single Listing,Low Availability
6057941,Brooklyn,Windsor Terrace,40.65879,-73.97733,Entire home/apt,150,5,0,0.0,1,0,0.0,Single Listing,Low Availability
2119276,Manhattan,Kips Bay,40.73969,-73.98445,Entire home/apt,175,30,5,0.14,39,283,0.7000000000000001,Large Host,High Availability
17605950,Manhattan,Lower East Side,40.71881,-73.98882,Private room,99,2,48,1.3,1,0,62.400000000000006,Single Listing,Low Availability
79340220,Bronx,Woodlawn,40.89984,-73.86902,Entire home/apt,85,2,43,1.19,1,299,51.169999999999995,Single Listing,High Availability
2119276,Manhattan,Flatiron District,40.74023,-73.98443,Entire home/apt,185,30,9,0.29,39,346,2.61,Large Host,High Availability
79501489,Manhattan,East Village,40.73172,-73.9846,Entire home/apt,177,1,2,0.05,1,0,0.1,Single Listing,Low Availability
3136445,Brooklyn,Carroll Gardens,40.6748,-74.00024,Private room,100,2,25,0.68,1,0,17.0,Single Listing,Low Availability
2637013,Manhattan,East Harlem,40.79878,-73.94495,Entire home/apt,102,4,15,0.42,1,0,6.3,Single Listing,Low Availability
59938558,Manhattan,East Village,40.72735,-73.98739,Entire home/apt,120,3,4,0.11,1,0,0.44,Single Listing,Low Availability
79510521,Manhattan,Murray Hill,40.74327,-73.97202,Entire home/apt,155,5,2,0.05,1,0,0.1,Single Listing,Low Availability
7127392,Manhattan,Harlem,40.80549,-73.95595,Private room,67,2,36,0.98,1,0,35.28,Single Listing,Low Availability
9371652,Brooklyn,Williamsburg,40.70704,-73.93763,Private room,50,2,1,0.04,1,0,0.04,Single Listing,Low Availability
66114992,Manhattan,Upper East Side,40.76247,-73.96238,Private room,55,5,0,0.0,1,0,0.0,Single Listing,Low Availability
79505257,Staten Island,Howland Hook,40.63245,-74.17065,Entire home/apt,100,3,21,0.57,1,88,11.969999999999999,Single Listing,Medium Availability
79547468,Manhattan,East Harlem,40.79758,-73.94518,Entire home/apt,125,6,2,0.06,1,0,0.12,Single Listing,Low Availability
78285648,Brooklyn,Kensington,40.63622,-73.97406,Entire home/apt,70,1,0,0.0,1,0,0.0,Single Listing,Low Availability
42605385,Brooklyn,Flatbush,40.63624,-73.96365,Private room,39,4,2,0.05,3,0,0.1,Small Host,Low Availability
45369628,Brooklyn,Bushwick,40.7017,-73.92344,Private room,60,2,0,0.0,1,0,0.0,Single Listing,Low Availability
75029289,Manhattan,Upper East Side,40.77377,-73.9468,Entire home/apt,125,30,8,0.25,5,0,2.0,Small Host,Low Availability
75029289,Manhattan,Upper East Side,40.77467,-73.95533,Entire home/apt,133,30,11,0.34,5,126,3.74,Small Host,Medium Availability
62028227,Brooklyn,Bedford-Stuyvesant,40.68114,-73.95795,Entire home/apt,149,3,3,0.08,1,189,0.24,Single Listing,High Availability
30066784,Brooklyn,Gowanus,40.67674,-73.99642,Private room,110,2,204,6.19,1,41,1262.76,Single Listing,Medium Availability
11279326,Brooklyn,Williamsburg,40.70735,-73.95012,Private room,150,3,2,0.06,1,0,0.12,Single Listing,Low Availability
79579355,Queens,Astoria,40.76985,-73.92481,Entire home/apt,205,3,50,1.41,1,324,70.5,Single Listing,High Availability
77983246,Manhattan,Upper East Side,40.77798,-73.95251,Entire home/apt,100,2,21,0.57,1,16,11.969999999999999,Single Listing,Low Availability
79598330,Brooklyn,East Flatbush,40.66337,-73.92576,Private room,30,3,20,0.54,1,27,10.8,Single Listing,Low Availability
23088190,Manhattan,Morningside Heights,40.80364,-73.96541,Private room,69,3,1,0.03,1,0,0.03,Single Listing,Low Availability
3522798,Manhattan,SoHo,40.72626,-74.00154,Entire home/apt,158,1,0,0.0,1,0,0.0,Single Listing,Low Availability
13030891,Brooklyn,Fort Greene,40.69595,-73.98173,Entire home/apt,190,1,3,0.09,1,0,0.27,Single Listing,Low Availability
79704239,Brooklyn,Bedford-Stuyvesant,40.68888,-73.95492,Private room,36,7,0,0.0,2,0,0.0,Small Host,Low Availability
69977115,Brooklyn,Bensonhurst,40.61649,-73.99043,Private room,79,2,1,0.03,4,179,0.03,Small Host,Medium Availability
20446747,Manhattan,Hell's Kitchen,40.76638,-73.99013,Entire home/apt,176,4,105,2.99,1,143,313.95000000000005,Single Listing,Medium Availability
2438907,Brooklyn,Williamsburg,40.71894,-73.96403,Entire home/apt,199,3,23,0.63,1,0,14.49,Single Listing,Low Availability
6608774,Manhattan,Hell's Kitchen,40.76609,-73.99305,Private room,150,3,0,0.0,1,0,0.0,Single Listing,Low Availability
57628579,Brooklyn,Gowanus,40.68078,-73.984,Private room,64,2,2,0.06,1,0,0.12,Single Listing,Low Availability
79713170,Manhattan,East Village,40.73202,-73.98766,Entire home/apt,250,5,0,0.0,1,0,0.0,Single Listing,Low Availability
46253146,Manhattan,Harlem,40.82924,-73.94783,Private room,50,1,0,0.0,1,0,0.0,Single Listing,Low Availability
28250527,Manhattan,Midtown,40.75257,-73.97148,Private room,65,1,0,0.0,1,0,0.0,Single Listing,Low Availability
79724562,Manhattan,East Village,40.72577,-73.99169,Entire home/apt,118,10,1,0.03,1,0,0.03,Single Listing,Low Availability
21419119,Manhattan,Kips Bay,40.74033,-73.98268,Entire home/apt,189,365,7,0.19,1,362,1.33,Single Listing,High Availability
79725282,Manhattan,Upper East Side,40.76601,-73.95814,Private room,79,1,3,0.08,1,0,0.24,Single Listing,Low Availability
27473592,Brooklyn,Clinton Hill,40.68297,-73.96115,Entire home/apt,75,1,2,0.05,1,0,0.1,Single Listing,Low Availability
79743216,Brooklyn,Bushwick,40.70416,-73.9211,Entire home/apt,100,5,2,0.06,1,0,0.12,Single Listing,Low Availability
79744263,Manhattan,Upper East Side,40.77386,-73.95348,Entire home/apt,200,6,0,0.0,1,0,0.0,Single Listing,Low Availability
32357613,Brooklyn,Bedford-Stuyvesant,40.68742,-73.92196,Private room,65,1,126,3.5,3,0,441.0,Small Host,Low Availability
79751520,Queens,Forest Hills,40.71307,-73.84833,Entire home/apt,90,1,35,3.31,2,310,115.85000000000001,Small Host,High Availability
79752355,Bronx,Fordham,40.85859,-73.89571,Entire home/apt,65,1,9,0.25,1,0,2.25,Single Listing,Low Availability
79753770,Manhattan,Washington Heights,40.83669,-73.94274,Entire home/apt,125,3,27,0.79,2,308,21.330000000000002,Small Host,High Availability
8338942,Manhattan,Nolita,40.72241,-73.99377,Private room,124,1,168,4.58,4,147,769.44,Small Host,Medium Availability
46083939,Brooklyn,Bedford-Stuyvesant,40.69008,-73.92661,Entire home/apt,120,1,34,0.94,1,0,31.959999999999997,Single Listing,Low Availability
79820757,Brooklyn,Crown Heights,40.67611,-73.94106,Entire home/apt,300,3,83,2.43,2,218,201.69000000000003,Small Host,High Availability
31307789,Queens,Corona,40.74736,-73.85587,Shared room,27,2,13,0.35,2,361,4.55,Small Host,High Availability
79824377,Brooklyn,Williamsburg,40.70902,-73.9511,Private room,75,4,0,0.0,1,0,0.0,Single Listing,Low Availability
71886811,Manhattan,Morningside Heights,40.81596,-73.95999,Private room,86,6,34,0.93,3,90,31.62,Small Host,Medium Availability
42605385,Brooklyn,Flatbush,40.63627,-73.96514,Entire home/apt,113,7,0,0.0,3,0,0.0,Small Host,Low Availability
79738917,Manhattan,Harlem,40.80968,-73.95355,Private room,69,4,0,0.0,1,0,0.0,Single Listing,Low Availability
21325944,Manhattan,Harlem,40.81932,-73.95761,Private room,50,2,16,0.46,1,0,7.36,Single Listing,Low Availability
52237758,Manhattan,Chelsea,40.74075,-73.99567,Entire home/apt,155,2,1,0.03,1,0,0.03,Single Listing,Low Availability
3792661,Manhattan,Morningside Heights,40.80974,-73.96034,Private room,90,7,4,0.12,1,0,0.48,Single Listing,Low Availability
29013448,Brooklyn,Prospect-Lefferts Gardens,40.65836,-73.96161,Private room,44,2,15,0.43,2,0,6.45,Small Host,Low Availability
52267190,Queens,Ozone Park,40.68226,-73.84396,Shared room,25,1,0,0.0,1,0,0.0,Single Listing,Low Availability
24341064,Brooklyn,Sunset Park,40.66131,-73.99563,Private room,90,2,16,0.44,1,0,7.04,Single Listing,Low Availability
7147901,Manhattan,Lower East Side,40.71526,-73.98484,Entire home/apt,118,1,6,0.16,1,0,0.96,Single Listing,Low Availability
33862021,Bronx,Melrose,40.82296,-73.91429,Private room,42,2,2,0.06,1,0,0.12,Single Listing,Low Availability
57123462,Manhattan,Harlem,40.82717,-73.95249,Private room,57,5,4,0.11,1,0,0.44,Single Listing,Low Availability
74310552,Brooklyn,Greenpoint,40.73461,-73.95724,Entire home/apt,150,4,3,0.24,1,0,0.72,Single Listing,Low Availability
4283766,Brooklyn,Williamsburg,40.71005,-73.95509,Private room,66,7,0,0.0,1,0,0.0,Single Listing,Low Availability
79834985,Manhattan,Tribeca,40.71798,-74.01253,Entire home/apt,95,7,0,0.0,1,0,0.0,Single Listing,Low Availability
33411808,Manhattan,East Harlem,40.78559,-73.94345,Private room,40,3,0,0.0,1,0,0.0,Single Listing,Low Availability
61585786,Manhattan,Washington Heights,40.83619,-73.94099,Private room,65,7,103,2.79,1,11,287.37,Single Listing,Low Availability
3856352,Manhattan,East Harlem,40.7974,-73.9354,Private room,40,4,14,0.41,1,0,5.739999999999999,Single Listing,Low Availability
4960457,Manhattan,Flatiron District,40.7414,-73.99075,Entire home/apt,215,45,0,0.0,1,25,0.0,Single Listing,Low Availability
79951689,Manhattan,Hell's Kitchen,40.76496,-73.99415,Entire home/apt,199,5,0,0.0,1,0,0.0,Single Listing,Low Availability
37707224,Brooklyn,Gowanus,40.67961,-73.98886,Private room,65,1,0,0.0,1,0,0.0,Single Listing,Low Availability
7747816,Brooklyn,Crown Heights,40.67089,-73.96035,Shared room,70,1,0,0.0,1,0,0.0,Single Listing,Low Availability
79546891,Manhattan,Harlem,40.82,-73.95331,Private room,59,4,8,0.26,1,0,2.08,Single Listing,Low Availability
840987,Manhattan,East Village,40.72603,-73.98915,Entire home/apt,150,3,0,0.0,1,0,0.0,Single Listing,Low Availability
80023687,Brooklyn,Greenpoint,40.73233,-73.95443,Entire home/apt,300,1,1,0.03,1,83,0.03,Single Listing,Medium Availability
15838559,Queens,Forest Hills,40.71429,-73.85088,Private room,59,3,15,0.41,4,0,6.1499999999999995,Small Host,Low Availability
10366292,Brooklyn,Clinton Hill,40.6854,-73.96395,Private room,45,7,1,0.05,3,0,0.05,Small Host,Low Availability
6110471,Manhattan,Harlem,40.801,-73.95833,Private room,110,1,23,1.0,1,146,23.0,Single Listing,Medium Availability
62149112,Brooklyn,Williamsburg,40.71576,-73.95576,Private room,65,1,3,0.11,1,0,0.33,Single Listing,Low Availability
80068221,Brooklyn,Sunset Park,40.66448,-73.99407,Entire home/apt,130,2,3,0.08,1,0,0.24,Single Listing,Low Availability
22447216,Manhattan,Kips Bay,40.73887,-73.98177,Entire home/apt,300,1,0,0.0,1,0,0.0,Single Listing,Low Availability
45924792,Brooklyn,Brooklyn Heights,40.69027,-73.99418,Entire home/apt,111,4,2,0.05,1,0,0.1,Single Listing,Low Availability
69001602,Queens,Ridgewood,40.70605,-73.89928,Private room,48,2,6,0.17,1,0,1.02,Single Listing,Low Availability
68404305,Brooklyn,Brownsville,40.66462,-73.91873,Private room,65,3,47,1.28,1,300,60.160000000000004,Single Listing,High Availability
80091971,Manhattan,Upper West Side,40.80421,-73.96738,Private room,75,2,17,0.46,2,0,7.82,Small Host,Low Availability
4230541,Brooklyn,Clinton Hill,40.68446,-73.96528,Private room,200,2,0,0.0,1,0,0.0,Single Listing,Low Availability
80107649,Manhattan,Lower East Side,40.7188,-73.99458,Private room,99,3,10,0.28,1,0,2.8000000000000003,Single Listing,Low Availability
19094327,Brooklyn,Clinton Hill,40.68141,-73.96268,Entire home/apt,225,1,3,0.08,1,0,0.24,Single Listing,Low Availability
80114315,Queens,Astoria,40.75965,-73.91095,Private room,65,5,10,0.28,1,68,2.8000000000000003,Single Listing,Medium Availability
10737943,Manhattan,Upper East Side,40.77672,-73.94697,Private room,51,30,9,0.25,10,220,2.25,Medium Host,High Availability
32928497,Brooklyn,Fort Greene,40.69503,-73.97286,Entire home/apt,175,3,5,0.14,1,0,0.7000000000000001,Single Listing,Low Availability
